conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1778400804778692997,Thu Apr 11 12:32:47 +0000 2024,10,nakes guru honorer rupa 2 sektor buat pondasi negara aja harga rupiah 400 ribu rupiah 600 ribu bulan tambah uu omnibus law negara sengaja rawat miskin bodoh,1778400804778692997,,,in,,0,0,7,https://twitter.com/nomznomzzz/status/1778400804778692997,3192877427,nomznomzzz
1778290761316143536,Thu Apr 11 12:32:36 +0000 2024,0,tempat kuli kawan kecewa gede jinya honorer bulan 2jt lah honorer,1778400759710957837,,sbyfess,in,Antah Berantah,0,0,0,https://twitter.com/dpu_uut/status/1778400759710957837,2197705092,dpu_uut
1778399948259938514,Thu Apr 11 12:29:23 +0000 2024,0,mending perjuangin ji guru honorer baik sistem kurikulum merdeka urus begini tidak k,1778399948259938514,,,in,,0,0,0,https://twitter.com/yuhlookeasy/status/1778399948259938514,1439768860043857926,yuhlookeasy
1778133491902980155,Thu Apr 11 12:16:41 +0000 2024,1,pakai baju dipikirin bagussaya tu usah ubah ubah perlu ubah sistem pendidikansaya ndonesia ji guru honorer fasilitas tiap sekolah dana bos bole salah sasar a anak a anak harus putus sekolah ra tidak ra ekonomi bagai tidak ngurusinsaya tu aja si,1778396753177571733,,abu_waras,in,,0,0,0,https://twitter.com/alwaysyunnn/status/1778396753177571733,1094351026725867520,alwaysyunnn
1778396711410614773,Thu Apr 11 12:16:31 +0000 2024,1,sebenere sejahtera nakes gurusaya tu saja oponeh honorer entah masyarakat lebihsaya h kecewa sorot sejahtera guru,1778396711410614773,,,in,,0,1,0,https://twitter.com/tapegoreng__/status/1778396711410614773,1274724058311974914,tapegoreng__
1778396297785225330,Thu Apr 11 12:14:53 +0000 2024,0,pada tidak nti seragam mending tidak ji guru honorer,1778396297785225330,,,in,"Surakarta, Jawa Tengah",0,0,0,https://twitter.com/wOidym13/status/1778396297785225330,1694916275506651136,wOidym13
1778290761316143536,Thu Apr 11 12:06:39 +0000 2024,0,tempat tukang bangun 170k hari jika 130k hari kal tau banding honorersaya jauh lebihsaya h kecewa gede hasil tukang bangun,1778394229448011962,,sbyfess,in,,0,0,0,https://twitter.com/kacang_kulit11/status/1778394229448011962,1549675947494080512,kacang_kulit11
1778311573276442884,Thu Apr 11 12:06:27 +0000 2024,0,su honorer alih daya aja dar wacana,1778394176092303785,,MorphoMenelausX,in,Pontianak,0,1,0,https://twitter.com/Inggapranata/status/1778394176092303785,253587327,Inggapranata
1778311573276442884,Thu Apr 11 12:01:34 +0000 2024,0,nstansi beberapa yll udah disikatin habis honorer penuh pakai alih daya,1778392947505164295,,MorphoMenelausX,in,"Lg di homebase, pesawat mahal",0,0,0,https://twitter.com/sociotrack/status/1778392947505164295,50169839,sociotrack
1778392731850846708,Thu Apr 11 12:00:42 +0000 2024,0,guru honorer pns mata siswa di mata perintah beda,1778392731850846708,,,in,"Bandung, Jawa Barat",0,0,0,https://twitter.com/SUHENDI73/status/1778392731850846708,1051881560,SUHENDI73
